id,rated,turns,victory_status,winner
mYk8sfgo,TRUE,125,resign,black
RwVGnQ8D,TRUE,48,resign,black
d13K0mQT,TRUE,65,mate,white
hKZXbiBM,TRUE,62,resign,black
5EkqyPdN,TRUE,96,resign,white
MvGN6QUO,TRUE,36,mate,black
lOMR6Q2s,TRUE,62,outoftime,black
r9Ak7YtW,TRUE,75,resign,white
8VfmTTJV,TRUE,160,mate,black
guYJo9cO,TRUE,48,resign,black
1FhMtftj,TRUE,86,resign,black
k8u4SC3k,TRUE,71,resign,white
tlgtUT1X,TRUE,57,mate,white
VUU4p9h6,TRUE,58,resign,black
6gcZ6qX7,TRUE,126,mate,black
RqJzPGA5,TRUE,98,draw,draw
iO9kF8tj,TRUE,155,mate,white
gbgnjbNI,TRUE,48,resign,black
ZtVuFECP,TRUE,31,resign,white
FybMg6Rv,TRUE,20,resign,black
nhq9awB5,TRUE,20,draw,draw
38ykyCNO,TRUE,118,mate,black
lnvGsZGT,TRUE,70,resign,black
BiM9Wrvr,TRUE,32,mate,black
MMELMVEy,TRUE,47,resign,white
IFanZ6Do,TRUE,103,mate,white
mv5f8CLk,TRUE,111,resign,white
MOgMOpDe,TRUE,57,mate,white
tFagRWln,TRUE,86,resign,black
mbKyVXW4,TRUE,83,outoftime,white
IARFuAEL,TRUE,25,resign,black
LcKbtZKS,TRUE,114,resign,black
7QrdnbRb,TRUE,123,outoftime,white
WxJk6v8Q,TRUE,65,mate,white
VESb9awj,TRUE,69,mate,white
mjGbn6SI,TRUE,74,mate,black
Wzrfe18O,TRUE,51,mate,white
JI6g3u6f,TRUE,102,resign,black
vJP9nxFp,TRUE,25,mate,white
pd12w5Nq,TRUE,43,mate,white
sBSbYjw9,TRUE,124,draw,draw
RyKNLjnK,TRUE,123,outoftime,white
6gmLg92l,TRUE,16,resign,black
Qcr0AOQy,TRUE,45,resign,white
V68ZcPmq,TRUE,69,resign,white
XyO8v4NC,TRUE,41,outoftime,white
tcA7OEpW,FALSE,37,resign,white
y2lwJOkK,TRUE,55,resign,white
YHbKnIMn,FALSE,71,mate,white
uqq57W3V,TRUE,136,outoftime,black
eBRGiAzm,TRUE,74,resign,black
VjoCeF7u,TRUE,45,draw,draw
2ZN3l5z4,TRUE,50,resign,black
bK1u2wYn,TRUE,95,resign,white
PgCQgXoQ,TRUE,154,resign,black
6EkLMmU5,TRUE,108,resign,black
Q5FXOu1K,TRUE,118,outoftime,draw
BPg0pKCL,TRUE,109,mate,white
09fzI0ta,TRUE,55,resign,white
l6ld8oKZ,TRUE,115,mate,white
NSklHTPJ,FALSE,43,resign,black
n2xDm4uq,TRUE,100,mate,black
5iRRxP6f,TRUE,39,resign,white
GWyebKUp,TRUE,36,resign,black
UAyNP5uD,TRUE,10,resign,black
FUtKNNSf,TRUE,59,mate,white
0vSN6TVh,TRUE,92,resign,black
TJeQKTDp,TRUE,210,mate,black
z8ilhy4G,TRUE,83,mate,white
JVV78yDG,FALSE,29,outoftime,white
ZOQ2DVKU,TRUE,120,mate,black
V5qVe62M,TRUE,147,mate,white
SFhda91Z,TRUE,45,mate,white
nSvKFzXI,TRUE,63,draw,draw
Wk7jfbfU,TRUE,71,resign,white
dVmZHywv,TRUE,116,mate,black
nKlIr6Zd,TRUE,40,resign,black
CqTeVNC1,FALSE,73,outoftime,white
YgTzTknz,TRUE,107,draw,draw
t4d1mz2n,FALSE,2,resign,white
lNZODk1a,TRUE,72,mate,black
FGogIXAR,TRUE,183,mate,white
RDUdF9Ne,TRUE,88,resign,black
bUpDYr3A,TRUE,14,resign,white
kEdeBBCe,TRUE,52,resign,white
ms8TPJJk,TRUE,74,resign,black
PkFDxJbI,TRUE,25,resign,white
JeCmpjII,TRUE,59,resign,black
FULn62Wp,TRUE,45,mate,white
cnd2Xdbj,TRUE,39,mate,white
jDBTE5oq,TRUE,43,resign,white
Yu7Vd6jJ,TRUE,169,draw,draw
9bMxRXSp,TRUE,56,resign,white
2uJr59Yp,TRUE,154,mate,black
7ryxiVbT,FALSE,42,mate,black
poPPti6P,FALSE,35,mate,white
6MNtakFw,FALSE,44,mate,black
AiPXVhdm,FALSE,41,mate,white
Rz20eEWW,TRUE,57,resign,white
IjjIfviR,FALSE,48,mate,black
e99Zvuey,FALSE,39,mate,white
dc2KJCrf,FALSE,32,mate,black
nYDvnb2F,FALSE,19,mate,white
xtHtOgFj,FALSE,35,mate,white
2O8oQ5Go,FALSE,32,mate,black
n8KxiJs5,FALSE,9,mate,white
iezbTcPh,FALSE,185,resign,white
NEhWJXKW,FALSE,76,mate,black
97n4wfCy,TRUE,8,resign,white
lsHOzSB0,TRUE,39,resign,white
pXr0sgh6,TRUE,28,resign,white
A79I5Quw,FALSE,46,mate,black
2DcipCKb,FALSE,56,mate,black
7q3XYUnj,FALSE,60,resign,black
wKuJGKL4,TRUE,53,resign,black
HaMYQPRv,TRUE,19,resign,white
e0GriaVT,TRUE,43,resign,white
ShWR98gz,TRUE,48,resign,black
F4vARcWZ,TRUE,35,resign,black
TVqMeIID,TRUE,79,resign,black
0gEjhTJc,TRUE,80,resign,black
myDymqFi,TRUE,73,resign,white
Im7hTETj,TRUE,70,resign,black
qNaMgMIU,TRUE,90,resign,black
voanCJ3I,FALSE,52,mate,black
63FPa1ZK,FALSE,12,draw,draw
yydbFYAQ,TRUE,123,resign,white
KOAX0ZFE,TRUE,59,resign,white
s5QHBuI5,TRUE,98,draw,draw
gcCFO2ZZ,TRUE,33,draw,draw
qUuUNYZr,FALSE,141,mate,white
csaZXvgA,FALSE,62,resign,black
wbSrd2Nq,TRUE,32,mate,black
GC9zVaEc,TRUE,187,draw,draw
H9SX6ZXs,TRUE,74,resign,black
cHRe3f10,TRUE,170,mate,black
aUbVOiiq,TRUE,46,resign,black
3hS4sf6G,TRUE,134,mate,black
lnfgSpOC,TRUE,63,mate,white
q2aCnw2B,TRUE,89,resign,white
MPdqdAns,TRUE,68,resign,black
ADxInKVs,TRUE,156,mate,black
I4GOywkA,TRUE,26,resign,white
Ugve7WE3,TRUE,141,outoftime,draw
CDwcokZQ,FALSE,60,resign,white
nDTLBnoY,FALSE,41,resign,white
A0s2JZic,FALSE,118,resign,black
CiAXHcdd,FALSE,119,resign,white
npIM0mRF,FALSE,106,resign,white
XEbLK0H2,TRUE,120,draw,draw
aVi3zJny,TRUE,95,mate,white
OFF2kMth,FALSE,36,resign,black
DyNDPL5S,TRUE,38,outoftime,black
WMLLPvU1,FALSE,63,mate,white
8fwUkqK9,TRUE,48,resign,black
5YY4b6Og,FALSE,40,outoftime,black
oWyfMUNx,TRUE,76,outoftime,black
6tUohaDT,TRUE,103,mate,white
zc8JdoH4,TRUE,81,draw,draw
3xJh8ERv,TRUE,20,resign,black
BXghg6eH,TRUE,144,mate,black
GncfUHLz,TRUE,79,resign,white
twm6owQY,TRUE,38,resign,black
O7aY10fj,TRUE,51,mate,white
vah5mfxU,TRUE,123,resign,white
08myP5NO,TRUE,44,resign,black
Bz1rcPNU,TRUE,67,resign,black
Wa9j8Rvz,TRUE,57,resign,white
6jOszOY5,TRUE,54,mate,black
bVnFoTHa,TRUE,38,resign,white
1HZPejLy,TRUE,74,mate,black
AglIBRz9,TRUE,37,resign,black
01PkUIzB,TRUE,62,resign,black
MKlLaYyA,TRUE,84,mate,black
4lIlB1jb,TRUE,51,resign,white
QqciPgkj,TRUE,25,resign,white
38naicdU,TRUE,107,resign,white
1Ovr18df,TRUE,70,outoftime,black
IcdOdGjQ,TRUE,137,resign,white
4yAVyZ60,TRUE,128,resign,black
k9mmLbyE,TRUE,26,mate,black
114Cf34A,TRUE,33,resign,white
NNfIxgAP,TRUE,91,draw,draw
t9z0VIEH,TRUE,60,draw,draw
51KoP42T,TRUE,66,resign,black
QWqzSr7r,TRUE,27,resign,white
hRTooY4C,TRUE,33,resign,white
MyA7Scrx,TRUE,53,mate,white
4NmHhfZa,TRUE,129,outoftime,draw
DncuJJU9,FALSE,32,resign,black
spf3QLPq,TRUE,52,mate,black
5S12Ztc7,TRUE,52,resign,black
K0nXLzxi,TRUE,79,resign,white
Zit7WWBa,TRUE,79,mate,white
qZHeQnBi,TRUE,101,resign,white
BBMjnkEr,TRUE,33,resign,white
shw18aF5,TRUE,73,resign,white
n8Bn0mPv,TRUE,89,resign,white
HxCT46cR,TRUE,43,resign,black
UoIkFB4T,TRUE,36,resign,black
kL5YVTZH,TRUE,67,mate,white
9kfOVWRE,TRUE,74,outoftime,black
ddS2qEtw,TRUE,94,resign,black
AgFfolGi,TRUE,62,resign,black
rnTfUOmP,TRUE,78,resign,black
gNXbeLEV,TRUE,93,resign,white
va5Qsh24,TRUE,11,outoftime,white
3cIFrSEh,TRUE,48,mate,black
scNb6Qna,TRUE,29,resign,white
j5KJwTQ8,TRUE,74,resign,black
mFPisQro,TRUE,39,resign,white
igj0XAdb,TRUE,95,resign,white
gXDDTIQ1,TRUE,34,resign,black
Vo1acABm,TRUE,32,mate,black
mmusvR2X,TRUE,98,resign,black
2wW9opMp,TRUE,73,resign,white
ZQTVg7I3,TRUE,78,resign,black
FgLxBHFs,TRUE,52,resign,black
wq0R81xN,TRUE,15,resign,white
sUcD2DEG,TRUE,37,resign,white
dJ4PYddx,TRUE,55,mate,white
n9jq1Ub4,TRUE,49,mate,white
pzUxKqeq,TRUE,37,resign,white
hUgFIbEj,TRUE,30,mate,black
9lVlRuwd,TRUE,48,resign,black
veVESp7h,TRUE,47,resign,white
jf4D7z72,TRUE,91,resign,white
7yEF9qGL,TRUE,102,mate,black
2XArFzgo,TRUE,94,resign,black
TI2rhSwg,TRUE,98,resign,black
GGdYvreQ,TRUE,62,resign,white
uuIQKmWZ,TRUE,92,mate,black
9SZgyIRf,TRUE,109,mate,white
BDfYGZ0n,TRUE,101,resign,white
k3Cpedor,TRUE,66,resign,black
CMDJgho0,TRUE,120,resign,white
ebq6Oaif,TRUE,80,resign,black
JpOH0gFX,TRUE,55,resign,white
wahsBXsJ,TRUE,68,mate,black
CicagovF,TRUE,30,resign,black
STkvtsMM,TRUE,86,draw,draw
KSFjnahc,TRUE,59,resign,white
N8LGGpZk,TRUE,40,resign,black
gYvy5Hvd,TRUE,40,resign,white
i7squc32,TRUE,59,resign,white
CdFLXwEO,TRUE,53,mate,white
j6byGLNV,TRUE,71,outoftime,white
Ol9tlxl5,TRUE,100,resign,black
C48ARSqZ,TRUE,110,outoftime,black
XL7s3aW4,TRUE,44,resign,black
OO2Nhv3N,TRUE,46,outoftime,black
03H8xiEz,TRUE,78,outoftime,black
zx9SSmgb,TRUE,47,resign,white
EQySV9Ky,TRUE,24,resign,black
dzD3LjzS,TRUE,92,resign,black
YPeMsdJz,TRUE,77,mate,white
BSUVBUCk,TRUE,77,resign,white
elspa810,TRUE,36,mate,black
y1wGkFTi,TRUE,42,mate,black
H5LBqvGP,FALSE,73,mate,white
xqzEcwTh,TRUE,40,mate,black
sZ4530Gl,TRUE,62,resign,black
fuNWUK5b,TRUE,124,resign,white
Bolu91ZU,TRUE,83,resign,white
MBYVCECT,TRUE,133,mate,white
fuZrCIVF,TRUE,105,mate,white
r4d18h4h,TRUE,17,resign,white
ExrBSElZ,TRUE,128,draw,draw
1Fh0lzge,TRUE,38,resign,black
x35BWQWt,TRUE,39,resign,white
5YxSx4DU,FALSE,73,resign,white
6w8NP5ji,TRUE,48,mate,black
UvXSONZ7,TRUE,29,resign,white
DimnuuOS,TRUE,43,resign,white
6HdRGr8F,TRUE,49,mate,white
C0y5JUZr,TRUE,57,resign,black
cd6t8kvo,TRUE,68,resign,white
WVMr1k1V,TRUE,30,mate,black
Qv9WBOoF,TRUE,129,resign,white
zDj0Nx0m,TRUE,50,resign,white
oTjNulcZ,TRUE,70,mate,black
e1V1ydP6,TRUE,77,resign,white
SyZZYR1I,TRUE,53,resign,black
ZD45MHjR,FALSE,33,resign,white
qmeZ7XKk,FALSE,112,draw,draw
THW8I8vq,FALSE,62,mate,black
wnJGc0ki,FALSE,66,mate,black
U1IOMUZG,FALSE,64,resign,black
nHlO3sTW,FALSE,80,mate,black
gppqnXi3,FALSE,150,mate,black
cKAasAuS,TRUE,27,mate,white
42cULIwT,TRUE,83,resign,white
1BbuiINm,TRUE,84,resign,white
WU42sr2F,TRUE,140,mate,black
J2ZFpKeK,FALSE,33,mate,white
op35Ykol,FALSE,46,resign,black
Wkttnkz7,FALSE,47,resign,white
cnecaOaX,TRUE,57,resign,white
QlgdDutd,TRUE,112,outoftime,black
hLiALadN,FALSE,79,outoftime,white
YXRNlsaA,FALSE,17,resign,white
nARZen6t,FALSE,26,mate,black
F5rPnTG5,TRUE,96,outoftime,black
QUir64Hw,TRUE,88,resign,black
ya5IlO7v,TRUE,138,mate,black
SfDfRJyc,TRUE,60,mate,black
qWf3sash,TRUE,70,mate,black
smYdIhcP,TRUE,64,mate,black
bbbclVJc,TRUE,62,mate,black
MFjNhOR7,TRUE,28,resign,black
qthuwDuT,TRUE,98,mate,black
nvTc8Dgb,TRUE,94,mate,black
pJQsqZw1,FALSE,50,mate,black
iPAMh2cB,TRUE,82,outoftime,black
LZwKcthw,FALSE,46,mate,black
HSoLubWn,FALSE,31,mate,white
nxeZth1j,FALSE,52,resign,black
TUuLnPsV,FALSE,48,resign,black
0T7MsQwD,FALSE,46,resign,black
UnldaNKT,FALSE,21,resign,white
Xay8wEM6,TRUE,27,resign,white
wqtC4dSv,TRUE,95,draw,draw
cJ0pT8T6,TRUE,136,resign,black
mtIjrDho,TRUE,55,mate,white
TmznzBcA,TRUE,1,resign,white
9BkBSTuq,TRUE,36,mate,black
alnK2QWf,TRUE,54,resign,black
OH9Q1FoX,TRUE,41,resign,white
CDrm2A5X,TRUE,97,resign,white
rZOFAtv2,TRUE,84,mate,black
fh8sht9I,TRUE,81,resign,white
GnLBKX8w,TRUE,91,mate,white
QKHrA0F2,TRUE,167,mate,white
9nt6uCVl,TRUE,43,mate,white
uM4GAoep,TRUE,42,resign,black
8189JyVo,TRUE,70,resign,black
HuKzSXZn,TRUE,100,outoftime,black
cghnC0M4,TRUE,40,mate,black
mGd68RIV,TRUE,114,outoftime,black
aqy40t1Y,TRUE,118,outoftime,black
zqRjFAdz,TRUE,25,mate,white
KMYoGu17,TRUE,27,resign,white
SLSkoKrX,TRUE,54,mate,black
7ZD8bSoB,FALSE,87,resign,white
cWXIPeXf,TRUE,62,mate,black
XxkHBPg8,TRUE,46,mate,black
Xxjp58Do,TRUE,51,outoftime,white
BPPgcne1,TRUE,32,resign,black
ZjMwWVg6,TRUE,62,mate,black
HqBCoJ2T,TRUE,120,outoftime,black
XupT1E8y,TRUE,49,mate,white
6BM2RU3Z,TRUE,77,outoftime,white
ySHPH3Ei,FALSE,35,mate,white
qB2ZfXdc,FALSE,14,resign,black
IJWoYURf,TRUE,11,resign,white
RqipqrWP,TRUE,91,resign,white
Tb1RQESE,TRUE,62,mate,black
pDoxtPqR,TRUE,25,mate,white
XpPCJ7af,TRUE,47,outoftime,white
AbKopmxf,TRUE,58,resign,black
ysIA8qk1,TRUE,55,resign,white
yNLwbz9R,TRUE,38,mate,black
cbUTIecY,TRUE,43,resign,white
oQ4Kc4Co,TRUE,50,resign,black
cH4Rzc3B,FALSE,57,outoftime,white
iBX5kpPy,TRUE,69,outoftime,white
98KTgF4d,TRUE,90,mate,black
nEMXjw0O,TRUE,173,mate,white
pO3jCDBc,TRUE,43,resign,white
NZFJa3EF,TRUE,66,mate,black
8Bq7xzPR,TRUE,103,mate,white
Y0qx9hX5,TRUE,40,resign,black
SH4pFiWX,TRUE,90,resign,black
2O3IhLSe,TRUE,107,mate,white
BbkrzzQC,TRUE,34,resign,white
AoKFkLfR,TRUE,126,resign,black
d8qTwQrj,TRUE,108,outoftime,black
WbTSc5pg,TRUE,100,mate,black
77iblRwJ,TRUE,64,mate,black
MMYhHm45,TRUE,66,outoftime,black
OCjlTny0,TRUE,45,resign,white
xxSMwCGi,FALSE,8,outoftime,black
C22vaSXz,TRUE,46,resign,white
07e0uVvn,TRUE,35,mate,white
iN5CqVJ3,TRUE,40,outoftime,black
Tok2vKal,TRUE,8,resign,black
rmDj4gjo,TRUE,53,resign,white
p76lMTfX,FALSE,120,resign,black
D5kfoLZJ,FALSE,73,resign,black
t2ZNIqfk,TRUE,22,draw,draw
0mfWSiUM,TRUE,66,outoftime,black
UjCzWJU3,TRUE,85,resign,white
x4UyTkSZ,TRUE,30,mate,black
ksAc8JEj,TRUE,49,mate,white
Yw7eiqer,TRUE,70,resign,black
qvu3TRRM,TRUE,19,draw,draw
ojSosVNy,TRUE,80,mate,black
CWFNzlZD,TRUE,123,outoftime,white
37TP7JG4,TRUE,48,resign,black
4deFdLa0,TRUE,69,outoftime,white
ulOGyjZE,TRUE,65,outoftime,white
POiPFXUQ,TRUE,97,resign,white
FEwTdQ9i,TRUE,83,outoftime,white
1tXjWIA9,TRUE,56,resign,black
XIoS92Yh,TRUE,81,resign,white
zupc3Fqb,TRUE,68,resign,white
HjUUXB88,TRUE,98,resign,black
XKwTnEMn,TRUE,45,resign,white
h0Zk9pjH,TRUE,28,resign,black
LNRk2wSZ,FALSE,59,outoftime,white
lSVVEbOc,FALSE,91,draw,draw
nY5RYQeJ,FALSE,32,resign,black
4WF9eDyU,FALSE,69,outoftime,white
eHO2rzhf,TRUE,70,mate,black
q1tAGiTF,FALSE,49,resign,white
1w0Q64jl,TRUE,4,resign,black
WoF7Oae1,TRUE,37,resign,white
1HDxy0bK,TRUE,69,resign,black
AwSiweWI,TRUE,121,resign,white
FKRAaZ9v,FALSE,19,mate,white
KIvcKtoP,FALSE,45,resign,white
GmEe1rPy,FALSE,35,resign,white
K5AsEpMv,FALSE,59,outoftime,white
5XPbkgJa,FALSE,92,mate,black
fUgN4Cmv,FALSE,19,mate,white
Xp3fdQpq,FALSE,40,mate,black
tZXXsUqH,FALSE,28,mate,black
EHAlxX2w,FALSE,39,resign,white
4DBIIjj6,FALSE,43,mate,white
RuhYIXvs,FALSE,66,outoftime,black
qeWF0lHV,TRUE,98,mate,black
MioS0LEF,FALSE,33,resign,white
pZdgmBSr,FALSE,38,resign,black
vwjKq9wE,FALSE,24,resign,black
peYkJZ92,FALSE,168,mate,black
sWEnYhzf,TRUE,76,draw,draw
8YwYzgpV,TRUE,51,draw,draw
ALt6ycwM,TRUE,47,mate,white
QSPUUdS5,TRUE,102,mate,black
4qeOWYvV,TRUE,33,draw,draw
o9dtfMy6,TRUE,36,resign,black
B2w1URDz,TRUE,25,draw,draw
qSwry7A6,TRUE,25,resign,white
kqtrwYiF,TRUE,9,resign,black
cAqO10XZ,TRUE,67,mate,white
X2oHVp9T,TRUE,67,draw,draw
8zhFddUA,TRUE,61,mate,white
A6O7xeac,TRUE,36,mate,black
iKzGtz6J,TRUE,35,draw,draw
K1qyfnDd,FALSE,83,resign,white
7c5gIWok,TRUE,37,resign,white
K3AN7Axw,FALSE,23,draw,draw
p6H1a2w4,TRUE,89,outoftime,white
Za78ZwA7,TRUE,27,draw,draw
2CIBqnWG,TRUE,77,resign,white
lvJcvlpo,FALSE,47,resign,black
gxZ7xje2,TRUE,24,resign,black
eoM2KhmB,TRUE,63,mate,white
0AGpiPir,TRUE,44,mate,black
3LyO0qtG,TRUE,28,mate,black
HxKdEC9Z,TRUE,117,mate,white
jkcCoxH4,TRUE,105,mate,white
MjB39ccq,TRUE,101,resign,white
9B7WavaZ,TRUE,72,mate,black
fIo4yeVF,TRUE,69,resign,white
PEPtA3I8,TRUE,145,mate,white
vIs0COO3,TRUE,83,resign,white
WDrRQ5z6,TRUE,85,resign,white
AVCkDz54,TRUE,55,resign,black
ezqdHDnH,TRUE,87,resign,white
vKniYSkR,TRUE,89,resign,white
TPxodCqX,TRUE,77,resign,white
NYUDwfGu,TRUE,5,outoftime,white
0s5B64kG,TRUE,65,resign,white
oSip3NtF,TRUE,103,mate,white
dahRixi6,TRUE,76,mate,black
K12aZ7kR,TRUE,65,resign,white
GOY0I4k2,TRUE,56,resign,black
HNGBskuQ,TRUE,123,draw,draw
ke1rCHy5,TRUE,23,resign,white
wjdi5CWe,TRUE,99,resign,black
56nUuspy,TRUE,36,resign,white
LLCuYv7z,TRUE,32,resign,black
sxqTOM18,TRUE,96,mate,black
F2qznJLr,TRUE,56,resign,black
n3dcrxg4,TRUE,38,resign,black
1iRb1v1k,TRUE,40,resign,white
fa9AUstN,TRUE,36,resign,white
2R2zF46t,TRUE,138,mate,black
mp8jaXNL,TRUE,162,mate,black
2yn3lJpU,TRUE,38,mate,black
QtWwomdJ,TRUE,53,resign,white
0BC97U2U,TRUE,29,mate,white
rMvYz5cL,TRUE,57,draw,draw
57KerG4p,TRUE,50,resign,black
hMwjFppN,TRUE,29,resign,white
HK6uJlA7,TRUE,142,resign,black
EdqgQYs4,TRUE,58,resign,white
l3QUkcCo,TRUE,97,mate,white
iR66H8b3,TRUE,61,resign,white
CLQb3zOB,TRUE,133,resign,white
43U0OyF0,TRUE,65,resign,white
hjqWhQQw,TRUE,32,resign,white
CF77TFrA,TRUE,58,resign,black
ew3gh2zB,TRUE,12,resign,black
yERBHBKc,TRUE,85,resign,white
inoEyfI5,TRUE,53,resign,white
KfKYueCv,TRUE,51,outoftime,white
ecm51xAG,TRUE,60,mate,black
M3T7jzbv,TRUE,52,resign,black
15yFwrtT,TRUE,31,resign,white
fUa4gtjN,TRUE,15,mate,white
OUpXpx4L,TRUE,35,outoftime,white
62fnZ1Jj,TRUE,60,resign,black
PolCm51t,TRUE,53,resign,black
mfdfJHbb,TRUE,88,mate,black
CfXO88hU,TRUE,54,resign,black
pmOSJ1dS,TRUE,69,resign,white
ukB48ByK,TRUE,92,mate,black
oT2R00Er,TRUE,26,resign,black
2TH890jR,TRUE,41,resign,black
odjhcBPg,TRUE,77,mate,white
tJDFGNsj,TRUE,91,resign,white
TtwHXP8l,TRUE,81,resign,white
lH93fNX6,TRUE,59,resign,white
8EwMVT2K,TRUE,29,resign,white
8hsaLsdA,FALSE,8,draw,draw
CMAVX88B,FALSE,37,resign,white
1kfWeKNj,FALSE,61,outoftime,white
OajOk5qR,FALSE,50,mate,black
DQQvVLfI,TRUE,55,resign,white
8vsXdRtP,TRUE,154,draw,draw
DR5fF0zz,TRUE,70,mate,black
QcDhDlEc,TRUE,44,mate,black
GTQC22zO,TRUE,57,mate,white
1SuAbCOG,TRUE,47,mate,white
m1p2WZDn,TRUE,36,resign,black
QbpLHoak,TRUE,42,mate,black
wEmNRL2W,TRUE,44,resign,black
WHTgxdpa,TRUE,157,mate,white
jyz0beVj,FALSE,93,resign,white
hVNgJCDL,TRUE,99,resign,white
ooP0qk9K,TRUE,47,mate,white
ytfSfDCv,TRUE,73,resign,white
di6sAYZN,TRUE,45,resign,white
GrFdJyJh,TRUE,107,mate,white
bUiyJxbC,TRUE,56,mate,black
BqL64dbH,TRUE,74,mate,black
bNG6vdHh,TRUE,29,mate,white
TfgkttPZ,TRUE,80,mate,black
pHSZDxJ4,TRUE,24,resign,white
7ZXDJvWi,TRUE,70,resign,black
WPiUAnsV,TRUE,61,outoftime,white
czXHtoyL,FALSE,114,mate,black
TyhzZpYn,FALSE,44,resign,black
HnkLqbUR,TRUE,78,mate,black
1SGOVP73,TRUE,89,mate,white
xsgt90Cv,TRUE,74,mate,black
K3Zp2o2r,TRUE,72,mate,black
KMcOswdd,TRUE,37,resign,black
puASI50e,TRUE,19,mate,white
GaltAbYU,TRUE,37,resign,white
jtRttvxl,TRUE,68,mate,black
B1PTTC9Q,TRUE,88,outoftime,black
hXizMsuB,TRUE,115,draw,draw
Vv7lffjh,TRUE,30,mate,black
IzLn528w,TRUE,45,mate,white
qkicH8Dy,TRUE,71,draw,draw
7JTOQvX9,TRUE,78,mate,black
V1xA6qIw,TRUE,24,resign,black
hxkxECEc,TRUE,69,resign,white
gYNJmmEA,TRUE,56,outoftime,black
mzH5Qb2p,TRUE,99,outoftime,white
OeBcizPR,TRUE,79,mate,white
3aVUhcPI,TRUE,66,outoftime,black
zQ6b9KMq,TRUE,53,mate,white
pbEmTU5y,TRUE,142,mate,black
seQN9OQU,TRUE,144,draw,draw
nM02WXli,TRUE,56,resign,white
uizPFjLK,TRUE,30,resign,white
nqmVQQKj,TRUE,102,mate,black
hD5qnhj0,FALSE,70,mate,black
mUssK6J4,TRUE,59,mate,white
sSuBh0Xz,TRUE,52,outoftime,black
Bg0gVm5B,TRUE,46,outoftime,black
HnoJa38t,TRUE,130,resign,black
g66Av67d,TRUE,100,mate,black
zl3icEvw,TRUE,67,outoftime,white
Ix7i9R6k,FALSE,52,mate,black
zCA2QmUC,TRUE,32,resign,black
Fzgz2cTQ,TRUE,33,resign,black
UDhjQ43q,TRUE,85,resign,white
NKXud0Au,TRUE,56,resign,black
2Q7IqjpX,TRUE,55,resign,white
58AwByNw,TRUE,65,outoftime,white
tQupI0RS,TRUE,56,outoftime,black
q9cxuwVA,TRUE,24,mate,black
u7zSE8Xc,TRUE,119,resign,white
i4IoZw9M,TRUE,54,resign,black
vy2nnPTv,TRUE,35,resign,white
FQUA7WH0,TRUE,86,mate,black
wIF6v3Ib,TRUE,117,resign,white
uvGGn5T2,TRUE,108,mate,black
vNfy43Ti,TRUE,141,mate,white
QaIz0Hr9,TRUE,67,resign,white
MpVixUtf,TRUE,28,resign,white
YwtfYUEd,TRUE,138,resign,white
l3dMdN3T,TRUE,86,draw,draw
I9Jctwxa,TRUE,62,resign,black
B8aDJBu1,TRUE,53,resign,white
Ok4j2vRz,TRUE,77,resign,white
IcCVMlFb,TRUE,55,resign,white
cjRWDnWD,TRUE,107,draw,draw
qyaVBpYO,TRUE,34,resign,black
DBBEJiG9,TRUE,16,resign,white
ci4lfmpm,TRUE,59,resign,white
QYsM0OI8,TRUE,69,resign,white
pzAVflYy,FALSE,49,resign,white
9ppfA8EW,FALSE,31,outoftime,white
XBzpi93X,TRUE,111,resign,white
kpxxfUj6,TRUE,112,resign,black
yO6pCozM,TRUE,38,resign,black
cGxEv6DP,TRUE,55,resign,white
ehQ9kAa2,TRUE,77,draw,draw
5Z6KGrFi,TRUE,102,resign,black
AMLBmMQs,TRUE,43,resign,white
uv4s6Jn6,TRUE,50,resign,black
iZw43GLO,TRUE,77,resign,white
1WO2BsF6,TRUE,49,resign,black
eBwaiePx,TRUE,96,mate,black
RvQ03kYr,TRUE,40,resign,black
NmnwGdXq,TRUE,45,resign,white
hYcIxXQ4,TRUE,83,resign,white
5RhtZVTX,TRUE,107,draw,draw
cIP5THAR,TRUE,27,resign,black
86PQ0mXa,TRUE,50,mate,black
P8vP3UoS,TRUE,42,resign,black
r6Sx9dq5,TRUE,81,mate,white
I224fuTb,TRUE,68,resign,black
HnKmMIbC,TRUE,5,resign,black
uLdaVUoS,FALSE,12,mate,black
qLPltX2M,TRUE,93,resign,white
YMh3txYE,TRUE,66,resign,black
DNpLY94C,TRUE,75,resign,white
NBUp7O9o,TRUE,53,resign,white
SRgTRQBU,TRUE,50,mate,black
cyKB69VD,TRUE,91,outoftime,white
Qie3lxGv,TRUE,112,resign,black
UJVdUKTd,TRUE,71,resign,white
2DOZTLqL,TRUE,110,resign,black
CUOe6J0Z,TRUE,54,outoftime,black
CQxNnGRr,TRUE,62,mate,black
VUAWwHEb,TRUE,65,resign,white
3PBfouYm,TRUE,39,mate,white
d2kFrY4B,TRUE,58,resign,black
Wzyi8ac3,TRUE,23,resign,white
RRjf1gDe,TRUE,73,mate,white
lBOJlOt4,TRUE,62,resign,black
3ETITpSv,TRUE,99,mate,white
Nktk0BUI,TRUE,28,resign,white
PehOrqFL,TRUE,58,mate,black
aQTwdlo7,TRUE,36,resign,black
GIgJ3SIm,TRUE,100,mate,black
G5uZX2RL,TRUE,35,resign,black
bMa1XPHg,TRUE,59,outoftime,white
